,lat,lng,package_id,planned_service_time
5085,42.305042,-71.110084,2.0,154.0
5086,42.304043,-71.110478,1.0,180.0
5087,42.29958,-71.111419,1.0,89.0
5088,42.29899,-71.110485,4.0,372.8
5089,42.299324,-71.110042,1.0,110.0
5094,42.306341,-71.116862,1.0,62.0
5095,42.307316,-71.11702,6.0,646.8
5096,42.306375,-71.117573,1.0,335.0
5097,42.30647,-71.117512,4.0,260.0
5098,42.307108,-71.117166,4.0,368.0
5099,42.307057,-71.118241,1.0,65.0
5100,42.307433,-71.118557,3.0,159.0
5102,42.30549,-71.118228,3.0,399.90000000000003
5103,42.305896,-71.118531,2.0,238.0
5104,42.306022,-71.117903,2.0,270.0
5105,42.305228,-71.117085,3.0,212.10000000000002
5106,42.305108,-71.116562,3.0,822.9000000000001
5107,42.304682,-71.117789,5.0,314.0
5108,42.304892,-71.118714,2.0,211.0
5109,42.304291,-71.1192,5.0,273.0
5110,42.305095,-71.119731,1.0,191.0
5111,42.303836,-71.118488,2.0,336.0
5114,42.303814,-71.116437,4.0,395.2
5116,42.302917,-71.114564,4.0,491.2
5117,42.303033,-71.114008,5.0,330.0
5118,42.303322,-71.114641,2.0,367.0
5119,42.303633,-71.113931,5.0,325.0
5120,42.304231,-71.113132,3.0,138.0
5121,42.304237,-71.114113,2.0,83.0
5122,42.304203,-71.114698,1.0,260.0
5123,42.304829,-71.113636,6.0,328.20000000000005
5124,42.30541,-71.112845,4.0,527.2
5125,42.30724,-71.115452,4.0,402.0
5126,42.307977,-71.111319,3.0,233.10000000000002
5127,42.307934,-71.11215,1.0,145.0
5128,42.307927,-71.112237,4.0,492.0
5129,42.307841,-71.113207,1.0,101.0
5130,42.3078,-71.113781,4.0,164.0
5131,42.30708,-71.116388,1.0,77.0
5132,42.306716,-71.114728,2.0,71.0
5133,42.30677,-71.114148,2.0,101.0
5134,42.306938,-71.112323,5.0,770.0
5135,42.307054,-71.111272,2.0,115.0
5136,42.307433,-71.111794,3.0,138.0
5137,42.306026,-71.112932,1.0,66.0
5138,42.306061,-71.112343,1.0,71.0
5139,42.305413,-71.113393,2.0,191.0
5140,42.304522,-71.114682,3.0,477.90000000000003
5141,42.304267,-71.115905,2.0,190.0
5142,42.303849,-71.116622,1.0,98.0
5143,42.24539,-71.114664,2.0,51.0
5144,42.247544,-71.114863,3.0,57.900000000000006
5145,42.246967,-71.114288,1.0,35.0
5146,42.246354,-71.114257,1.0,45.0
5147,42.247117,-71.115503,1.0,21.0
5148,42.248505,-71.115693,2.0,94.0
5149,42.249391,-71.116955,2.0,45.0
5150,42.24838,-71.116851,1.0,82.0
5151,42.249178,-71.118188,1.0,12.0
5152,42.249342,-71.118734,1.0,60.0
5153,42.249714,-71.118304,2.0,40.0
5154,42.250208,-71.11831,2.0,59.0
5155,42.250133,-71.119229,1.0,69.0
5156,42.251227,-71.119432,1.0,100.0
5157,42.25161,-71.119798,2.0,113.0
5158,42.251063,-71.120745,1.0,143.0
5159,42.251156,-71.120413,3.0,207.0
5160,42.264267,-71.116912,3.0,228.0
5161,42.2644,-71.11625,1.0,41.0
5162,42.26423,-71.11529,2.0,20.0
5163,42.263663,-71.114978,1.0,66.0
5164,42.260675,-71.112261,3.0,87.9
5165,42.261322,-71.112356,2.0,50.0
5166,42.262858,-71.1118,2.0,51.0
5167,42.262225,-71.111522,2.0,56.0
5168,42.261684,-71.111286,1.0,134.0
5169,42.261772,-71.110478,2.0,111.0
5170,42.262337,-71.112509,1.0,96.0
5171,42.260918,-71.114505,2.0,72.0
5173,42.260673,-71.117337,1.0,17.0
5174,42.260638,-71.11794,4.0,208.8
5176,42.260008,-71.119522,1.0,70.0
5177,42.261405,-71.119235,1.0,61.0
5178,42.262852,-71.119308,1.0,69.0
5179,42.263361,-71.117507,2.0,50.0
5180,42.262428,-71.116952,3.0,111.0
5181,42.26152,-71.116366,3.0,107.10000000000001
5182,42.260574,-71.115789,1.0,37.0
5183,42.260093,-71.113851,4.0,112.0
5184,42.259503,-71.114778,1.0,81.0
5185,42.259122,-71.115276,2.0,194.0
5189,42.258794,-71.119979,1.0,81.0
5190,42.257184,-71.119319,1.0,76.0
5191,42.255216,-71.119443,1.0,45.0
5195,42.256249,-71.119632,2.0,173.0
5196,42.25453,-71.119966,1.0,137.0
5198,42.251816,-71.119273,1.0,105.0
5199,42.251632,-71.117311,1.0,84.0
5201,42.25243,-71.11561,1.0,49.0
5207,42.251792,-71.11193,2.0,56.0
5210,42.253054,-71.110791,3.0,122.10000000000001
5211,42.253334,-71.109433,1.0,82.0
5213,42.254689,-71.111797,1.0,41.0
5215,42.256428,-71.112967,2.0,55.0
5216,42.256633,-71.110919,3.0,89.1
5218,42.256448,-71.109103,1.0,220.0
5219,42.254082,-71.107993,1.0,23.0
5221,42.242863,-71.112117,1.0,175.0
5222,42.245875,-71.109385,1.0,41.0
5223,42.252625,-71.109792,1.0,57.0
5224,42.251278,-71.110891,1.0,20.0
5225,42.249722,-71.112662,3.0,231.89999999999998
5226,42.250606,-71.112058,2.0,36.0
5229,42.24652,-71.111981,1.0,55.0
5230,42.248396,-71.111709,1.0,41.0
5231,42.249876,-71.114148,1.0,65.0
5232,42.249811,-71.113421,1.0,67.0
5233,42.248683,-71.114238,1.0,41.0
5234,42.250042,-71.115684,1.0,31.0
5235,42.2471,-71.118128,1.0,41.0
5236,42.247084,-71.117378,1.0,17.0
5237,42.246011,-71.116296,3.0,51.0
5238,42.245184,-71.115809,1.0,36.0
5239,42.246247,-71.11854,1.0,43.0
5240,42.246756,-71.119059,3.0,114.89999999999999
5242,42.250449,-71.121645,1.0,100.0
5243,42.250565,-71.120939,1.0,80.0
5244,42.250036,-71.120414,2.0,47.0
5245,42.249695,-71.120054,2.0,184.0
5246,42.24655,-71.125121,1.0,94.0
5247,42.247088,-71.124309,4.0,98.0
5253,42.246518,-71.121035,1.0,92.0
5255,42.245835,-71.123885,2.0,138.0
5257,42.246088,-71.12194,1.0,71.0
5258,42.244813,-71.120639,1.0,78.0
5259,42.244927,-71.121986,1.0,55.0
5260,42.245598,-71.120774,2.0,55.0
5261,42.244534,-71.118694,2.0,95.0
5262,42.242942,-71.120246,1.0,46.0
5263,42.242317,-71.120801,1.0,87.0
5264,42.241134,-71.122806,1.0,45.0
5265,42.241812,-71.124468,1.0,49.0
5266,42.240898,-71.124337,1.0,87.0
5267,42.240395,-71.124699,1.0,60.0
5268,42.241777,-71.125283,1.0,38.0
5269,42.241237,-71.126117,1.0,35.0
5270,42.245687,-71.125397,2.0,83.0
5271,42.243138,-71.123906,1.0,51.0
5272,42.242013,-71.122771,2.0,66.0
5273,42.241553,-71.122303,1.0,76.0
5274,42.241206,-71.121943,1.0,90.0
5275,42.24157,-71.119024,1.0,51.0
5276,42.250139,-71.112867,1.0,168.0
5277,42.313459,-71.091633,1.0,97.0
5278,42.31481,-71.093165,1.0,64.0
5279,42.314201,-71.091327,2.0,143.0
5280,42.313015,-71.088694,1.0,161.0
5281,42.31232,-71.08713,2.0,363.0
5282,42.311834,-71.086156,2.0,141.0
5283,42.312071,-71.088628,1.0,131.0
5284,42.312992,-71.089618,1.0,135.0
5285,42.312959,-71.089644,1.0,78.0
5286,42.314546,-71.090253,1.0,64.0
5287,42.314697,-71.088248,1.0,113.0
5288,42.314979,-71.089581,1.0,130.0
5289,42.315433,-71.090679,1.0,68.0
5290,42.315475,-71.091917,2.0,195.0
5291,42.314072,-71.091722,2.0,420.0
5293,42.313836,-71.095872,2.0,261.0
5294,42.314392,-71.097829,1.0,109.0
5295,42.315128,-71.09757,1.0,320.0
5296,42.316042,-71.097101,2.0,73.0
5297,42.315882,-71.09684,1.0,77.0
5298,42.315133,-71.095049,1.0,132.0
5299,42.315176,-71.094999,1.0,59.0
5300,42.316262,-71.09555,1.0,81.0
5301,42.316427,-71.095882,1.0,82.0
5302,42.316702,-71.096425,1.0,96.0
5303,42.317876,-71.098737,2.0,257.0
5304,42.317877,-71.099655,2.0,624.0
5305,42.317975,-71.097716,3.0,167.10000000000002
5306,42.318709,-71.096473,1.0,140.0
5307,42.319426,-71.096354,1.0,75.0
5308,42.31941,-71.094703,1.0,145.0
5309,42.318863,-71.094078,1.0,79.0
5310,42.319039,-71.094258,1.0,58.0
5311,42.319003,-71.094017,1.0,81.0
5313,42.317044,-71.09455,3.0,201.89999999999998
5314,42.318075,-71.096041,2.0,143.0
5315,42.318731,-71.095394,2.0,128.0
5326,42.319098,-71.090386,1.0,89.0
5327,42.319865,-71.088958,1.0,69.0
5328,42.318391,-71.086882,2.0,123.0
5329,42.318703,-71.088155,1.0,56.0
5330,42.318584,-71.089281,2.0,85.0
5331,42.316174,-71.091218,1.0,77.0
5332,42.318148,-71.093409,6.0,421.79999999999995
5333,42.317555,-71.093053,2.0,67.0
5334,42.316638,-71.08784,1.0,97.0
5335,42.31781,-71.088103,1.0,447.0
5336,42.317677,-71.087096,1.0,108.0
5337,42.317039,-71.081467,1.0,117.0
5338,42.316897,-71.081283,1.0,99.0
5339,42.316392,-71.081578,1.0,46.0
5340,42.31519,-71.082793,1.0,68.0
5341,42.314402,-71.083676,4.0,220.0
5342,42.317837,-71.084918,2.0,126.0
5343,42.318092,-71.086254,1.0,144.0
5344,42.318314,-71.08584,5.0,479.0
5347,42.320054,-71.086849,1.0,143.0
5348,42.320445,-71.086017,1.0,114.0
5349,42.319734,-71.085476,1.0,72.0
5352,42.321971,-71.077931,1.0,109.0
5353,42.321907,-71.073016,2.0,282.0
5354,42.321566,-71.072221,1.0,109.0
5355,42.321137,-71.072891,1.0,57.0
5356,42.320777,-71.073934,2.0,113.0
5357,42.320486,-71.072695,1.0,91.0
5358,42.321939,-71.074041,1.0,59.0
5359,42.321006,-71.074061,2.0,98.0
5360,42.320452,-71.076981,1.0,185.0
5361,42.320185,-71.077774,1.0,217.0
5362,42.321332,-71.077159,2.0,184.0
5363,42.321202,-71.075116,1.0,141.0
5364,42.319438,-71.073999,1.0,242.0
5365,42.322742,-71.071381,2.0,148.0
5366,42.323779,-71.068269,1.0,42.0
5367,42.323193,-71.068298,2.0,163.0
5368,42.322015,-71.068375,5.0,213.0
5369,42.321301,-71.068375,1.0,84.0
5370,42.320746,-71.068688,1.0,60.0
5371,42.321084,-71.070006,3.0,99.0
5372,42.322085,-71.069671,1.0,28.0
5373,42.322722,-71.069498,1.0,433.0
5376,42.319392,-71.07864,2.0,139.0
5377,42.319903,-71.079827,1.0,62.0
5381,42.322232,-71.084294,7.0,471.09999999999997
5382,42.32272,-71.081751,1.0,181.0
5383,42.32344,-71.080123,2.0,282.0
5384,42.322924,-71.0794,1.0,139.0
5385,42.322922,-71.079683,1.0,124.0
5386,42.322295,-71.079541,2.0,117.0
5391,42.319489,-71.097777,1.0,163.0
5393,42.348951,-71.177532,2.0,82.0
5394,42.349056,-71.176779,3.0,126.0
5395,42.345994,-71.175746,1.0,66.0
5396,42.346743,-71.171064,2.0,45.0
5397,42.346672,-71.174573,1.0,78.0
5398,42.341875,-71.172199,1.0,43.0
5399,42.341593,-71.17102,2.0,50.0
5400,42.342082,-71.17258,1.0,68.0
5401,42.342113,-71.172404,1.0,45.0
5402,42.342079,-71.171887,1.0,36.0
5403,42.341288,-71.170525,2.0,133.0
5404,42.340725,-71.170121,2.0,60.0
5405,42.340152,-71.170036,1.0,25.0
5406,42.339695,-71.170376,1.0,245.0
5407,42.340088,-71.170649,1.0,26.0
5408,42.33746,-71.172138,2.0,133.0
5409,42.329826,-71.167301,1.0,97.0
5413,42.333582,-71.153533,4.0,74.0
5417,42.332587,-71.163694,2.0,87.0
5418,42.333133,-71.164018,1.0,56.0
5419,42.33298,-71.165808,1.0,94.0
5420,42.332494,-71.167282,1.0,86.0
5421,42.331386,-71.167109,3.0,60.0
5422,42.331795,-71.168052,1.0,39.0
5423,42.333048,-71.168162,1.0,173.0
5424,42.334652,-71.168589,1.0,54.0
5425,42.335778,-71.171551,1.0,139.0
5426,42.32833,-71.108223,2.0,51.0
5427,42.32993,-71.10887,1.0,135.0
5428,42.32614,-71.10406,1.0,239.0
5429,42.325696,-71.104513,1.0,192.0
5430,42.325751,-71.104528,2.0,173.0
5431,42.326784,-71.106976,3.0,288.9
5432,42.327176,-71.107973,10.0,584.0
5440,42.330565,-71.112456,5.0,666.0
5441,42.332487,-71.111242,2.0,319.0
5442,42.332661,-71.110965,3.0,191.10000000000002
5443,42.332784,-71.11075,1.0,240.0
5444,42.332717,-71.110876,2.0,80.0
5445,42.333261,-71.108236,3.0,293.1
5446,42.334081,-71.108312,1.0,160.0
5447,42.334082,-71.108657,1.0,123.0
5448,42.334082,-71.108824,1.0,104.0
5449,42.3348,-71.109408,1.0,206.0
5450,42.333468,-71.110683,1.0,120.0
5451,42.334052,-71.109191,1.0,88.0
5452,42.333006,-71.109026,3.0,606.0
5453,42.332739,-71.107923,1.0,328.0
5454,42.3325,-71.107936,1.0,114.0
5455,42.332049,-71.106938,1.0,676.0
5456,42.332105,-71.107146,3.0,311.0
5457,42.332754,-71.107126,1.0,156.0
5458,42.333734,-71.107107,1.0,151.0
5459,42.333287,-71.106658,1.0,259.0
5460,42.333724,-71.105715,2.0,416.0
5461,42.333959,-71.105358,1.0,305.0
5462,42.332308,-71.106384,1.0,88.0
5463,42.331496,-71.105752,4.0,468.0
5464,42.33185,-71.105589,1.0,107.0
5465,42.330957,-71.104942,4.0,394.0
5472,42.332943,-71.105335,3.0,209.10000000000002
5480,42.332171,-71.101761,1.0,818.0
5481,42.332645,-71.101483,2.0,189.0
5482,42.332618,-71.100522,1.0,136.0
5483,42.33078,-71.101437,2.0,181.0
5484,42.330426,-71.100677,3.0,351.0
5485,42.33157,-71.102269,2.0,160.0
5486,42.330901,-71.102892,3.0,180.0
5487,42.331211,-71.102947,1.0,56.0
5488,42.331424,-71.103401,1.0,147.0
5489,42.331279,-71.10503,7.0,921.1999999999999
5490,42.330853,-71.104492,1.0,167.0
5491,42.330625,-71.103482,3.0,297.0
5492,42.331412,-71.104087,1.0,150.0
5493,42.331631,-71.109585,3.0,218.10000000000002
5494,42.332003,-71.110187,3.0,185.10000000000002
5495,42.332069,-71.109572,4.0,270.0
5496,42.332101,-71.109303,1.0,294.0
5497,42.33205,-71.109123,6.0,148.8
5498,42.331959,-71.108787,2.0,136.0
5499,42.331799,-71.108132,1.0,60.0
5500,42.331678,-71.1077,2.0,123.0
5501,42.33157,-71.107319,1.0,49.0
5502,42.331755,-71.107971,1.0,145.0
5503,42.331394,-71.108564,2.0,285.0
5504,42.327182,-71.107986,1.0,47.0
5505,42.339982,-71.159126,3.0,197.10000000000002
5506,42.340084,-71.159962,5.0,641.0
5507,42.340904,-71.159287,2.0,122.0
5508,42.340642,-71.15715,4.0,327.2
5509,42.341075,-71.156634,2.0,55.0
5510,42.341206,-71.15711,2.0,256.0
5511,42.341422,-71.158997,1.0,76.0
5512,42.341806,-71.158764,1.0,38.0
5513,42.342442,-71.159104,3.0,108.89999999999999
5514,42.342789,-71.159856,2.0,67.0
5515,42.342194,-71.159701,2.0,80.0
5516,42.341998,-71.158643,1.0,174.0
5517,42.344917,-71.157681,1.0,57.0
5519,42.343933,-71.158168,1.0,102.0
5520,42.341773,-71.1604,1.0,57.0
5521,42.341505,-71.159852,1.0,40.0
5522,42.340837,-71.160217,2.0,86.0
5523,42.340133,-71.160866,4.0,72.0
5524,42.340904,-71.163943,2.0,145.0
5525,42.339827,-71.167898,2.0,627.0
5533,42.343267,-71.164816,1.0,55.0
5534,42.344297,-71.163582,2.0,294.0
5535,42.344494,-71.163852,1.0,22.0
5536,42.344996,-71.163485,1.0,42.0
5537,42.345488,-71.163384,1.0,29.0
5538,42.343769,-71.165697,7.0,219.1
5539,42.343758,-71.166819,1.0,41.0
5540,42.343738,-71.167723,4.0,247.2
5541,42.344445,-71.169444,3.0,297.0
5542,42.344634,-71.169519,5.0,107.0
5543,42.34484,-71.169575,1.0,10.0
5544,42.345386,-71.169658,3.0,354.9
5545,42.345862,-71.169574,1.0,60.0
5546,42.346008,-71.17038,2.0,111.0
5547,42.345951,-71.170959,2.0,113.0
5548,42.346311,-71.169456,5.0,372.0
5549,42.345912,-71.168493,2.0,21.0
5550,42.346646,-71.167748,1.0,73.0
5551,42.347236,-71.168537,1.0,48.0
5552,42.347728,-71.169038,3.0,71.1
5553,42.347266,-71.171609,2.0,80.0
5554,42.34737,-71.170892,2.0,189.0
5555,42.347752,-71.1694,1.0,124.0
5556,42.348819,-71.170324,4.0,366.0
5557,42.348452,-71.1738,1.0,55.0
5558,42.34825,-71.17535,1.0,111.0
5559,42.348385,-71.176052,1.0,41.0
5561,42.346415,-71.164215,2.0,73.0
5562,42.346815,-71.165977,1.0,125.0
5563,42.347147,-71.167041,5.0,210.0
5564,42.347698,-71.168094,2.0,54.0
5565,42.347827,-71.167141,1.0,103.0
5566,42.348184,-71.168657,1.0,47.0
5567,42.348339,-71.16921,1.0,25.0
5568,42.348563,-71.169505,2.0,476.0
5569,42.348538,-71.167609,2.0,72.0
5570,42.348428,-71.167217,3.0,60.900000000000006
5571,42.348873,-71.166431,2.0,92.0
5572,42.348938,-71.166658,5.0,170.0
5573,42.349146,-71.167461,1.0,86.0
5574,42.349286,-71.168757,1.0,60.0
5575,42.349937,-71.167861,3.0,275.1
5576,42.349805,-71.167077,4.0,167.2
5584,42.351645,-71.162925,1.0,296.0
5585,42.352397,-71.163252,2.0,121.0
5586,42.352832,-71.163125,1.0,45.0
5587,42.353083,-71.164194,4.0,132.0
5588,42.353544,-71.163011,2.0,98.0
5590,42.353078,-71.163089,1.0,41.0
5591,42.35247,-71.162576,2.0,407.0
5592,42.352118,-71.16113,1.0,41.0
5593,42.351791,-71.161149,3.0,116.10000000000001
5594,42.351051,-71.161173,4.0,119.2
5597,42.352558,-71.161919,4.0,164.8
5598,42.352341,-71.160402,4.0,175.2
5599,42.353239,-71.161081,3.0,297.9
5600,42.353295,-71.161384,1.0,40.0
5601,42.353714,-71.160017,1.0,96.0
5602,42.353854,-71.160788,2.0,63.0
5603,42.354,-71.161626,1.0,84.0
5604,42.354633,-71.161322,2.0,111.0
5605,42.354504,-71.160634,2.0,83.0
5606,42.354268,-71.159369,1.0,73.0
5607,42.35367,-71.158799,1.0,50.0
5608,42.353835,-71.158551,2.0,91.0
5609,42.354195,-71.157783,2.0,60.0
5610,42.353969,-71.156761,1.0,26.0
5611,42.353771,-71.157159,1.0,55.0
5612,42.353366,-71.157501,3.0,228.0
5613,42.353323,-71.15652,2.0,112.0
5614,42.353562,-71.155448,1.0,35.0
5615,42.35303,-71.154793,1.0,266.0
5616,42.354086,-71.15374,1.0,50.0
5617,42.354779,-71.154389,1.0,40.0
5618,42.355451,-71.154346,1.0,55.0
5619,42.355662,-71.154038,1.0,41.0
5620,42.355626,-71.153511,1.0,91.0
5621,42.355578,-71.15295,1.0,80.0
5622,42.355146,-71.150838,3.0,165.0
5623,42.3545,-71.151686,1.0,81.0
5624,42.354751,-71.155525,2.0,70.0
5625,42.355109,-71.155893,1.0,93.0
5626,42.355675,-71.156427,1.0,203.0
5627,42.355624,-71.157282,2.0,75.0
5628,42.355673,-71.15794,1.0,30.0
5629,42.356106,-71.157959,3.0,101.10000000000001
5630,42.356416,-71.156184,2.0,121.0
5631,42.356389,-71.156951,1.0,45.0
5632,42.356884,-71.157282,2.0,56.0
5633,42.35663,-71.158828,1.0,35.0
5634,42.356537,-71.159518,3.0,65.1
5635,42.356396,-71.160606,4.0,156.8
5636,42.355749,-71.15989,2.0,127.0
5637,42.355023,-71.159731,2.0,37.0
5638,42.354682,-71.158327,1.0,139.0
5639,42.262737,-71.126948,4.0,396.8
5640,42.266605,-71.128756,1.0,118.0
5641,42.268112,-71.131242,2.0,96.0
5642,42.266622,-71.129924,1.0,63.0
5643,42.264655,-71.127553,2.0,68.0
5644,42.264243,-71.127005,1.0,59.0
5645,42.263636,-71.126258,2.0,81.0
5646,42.263865,-71.125529,1.0,53.0
5648,42.262935,-71.124968,2.0,115.0
5649,42.26325,-71.124377,2.0,213.0
5650,42.261861,-71.125776,1.0,72.0
5651,42.260909,-71.125846,1.0,387.0
5652,42.260265,-71.125896,2.0,172.0
5653,42.259709,-71.125949,2.0,125.0
5654,42.259048,-71.126018,2.0,108.0
5655,42.256511,-71.125849,2.0,137.0
5656,42.258611,-71.125194,2.0,132.0
5657,42.260084,-71.125007,2.0,53.0
5658,42.260937,-71.124879,1.0,28.0
5659,42.258924,-71.126748,1.0,75.0
5660,42.258838,-71.12772,1.0,31.0
5661,42.26035,-71.128642,1.0,52.0
5662,42.260411,-71.130077,1.0,95.0
5663,42.257631,-71.128723,1.0,55.0
5664,42.256272,-71.127163,1.0,39.0
5665,42.255532,-71.126044,2.0,249.0
5666,42.254815,-71.125903,1.0,44.0
5667,42.25416,-71.127825,3.0,107.10000000000001
5668,42.25467,-71.12751,1.0,131.0
5669,42.255351,-71.128627,1.0,41.0
5670,42.255445,-71.129883,1.0,108.0
5671,42.254516,-71.130717,1.0,62.0
5672,42.25419,-71.133499,1.0,65.0
5673,42.25176,-71.135472,2.0,512.0
5674,42.253207,-71.13397,1.0,71.0
5675,42.253504,-71.132014,1.0,29.0
5676,42.253382,-71.130561,1.0,155.0
5677,42.253381,-71.132565,1.0,55.0
5680,42.250151,-71.135798,1.0,77.0
5685,42.24932,-71.135077,1.0,52.0
5686,42.249021,-71.134089,1.0,57.0
5691,42.248893,-71.13318,1.0,89.0
5692,42.249032,-71.132443,1.0,40.0
5693,42.247698,-71.133599,1.0,63.0
5694,42.248498,-71.131793,1.0,44.0
5695,42.249554,-71.130956,1.0,35.0
5696,42.253399,-71.127471,2.0,170.0
5697,42.252805,-71.127828,1.0,34.0
5700,42.247128,-71.127182,1.0,139.0
5701,42.247661,-71.126698,1.0,76.0
5702,42.24878,-71.127521,1.0,27.0
5703,42.248797,-71.126828,1.0,78.0
5704,42.24934,-71.127059,2.0,197.0
5705,42.249447,-71.125328,2.0,155.0
5706,42.251104,-71.124224,1.0,74.0
5707,42.252077,-71.125276,2.0,95.0
5714,42.256811,-71.121642,1.0,137.0
5715,42.257485,-71.121464,1.0,40.0
5716,42.259096,-71.123324,1.0,60.0
5717,42.259502,-71.12322,2.0,119.0
5718,42.259546,-71.122421,2.0,112.0
5719,42.25891,-71.120678,1.0,53.0
5721,42.260368,-71.119976,1.0,33.0
5722,42.260854,-71.12078,1.0,54.0
5723,42.261458,-71.121886,1.0,102.0
5724,42.261909,-71.122864,1.0,305.0
5725,42.261265,-71.122369,1.0,28.0
5726,42.262979,-71.12218,2.0,137.0
5727,42.263161,-71.120373,3.0,167.10000000000002
5728,42.266479,-71.118758,2.0,66.0
5729,42.266338,-71.119282,1.0,72.0
5730,42.266261,-71.121012,1.0,98.0
5731,42.265216,-71.121183,1.0,70.0
5732,42.265263,-71.119899,3.0,116.10000000000001
5733,42.264918,-71.119338,1.0,58.0
5734,42.264521,-71.118689,1.0,574.0
5735,42.264623,-71.118001,1.0,197.0
5736,42.265021,-71.116518,1.0,47.0
5738,42.265129,-71.118077,2.0,152.0
5739,42.265939,-71.118191,1.0,44.0
5740,42.267163,-71.118595,1.0,67.0
5741,42.268612,-71.11949,1.0,71.0
5742,42.26964,-71.120146,2.0,172.0
5743,42.269517,-71.120828,1.0,146.0
5744,42.271409,-71.117323,4.0,171.2
5745,42.272093,-71.11763,1.0,87.0
5752,42.268659,-71.114471,2.0,106.0
5754,42.268216,-71.113368,1.0,57.0
5756,42.267012,-71.111425,2.0,82.0
5757,42.268561,-71.109982,2.0,76.0
5758,42.268326,-71.108351,3.0,144.0
5759,42.269161,-71.109829,2.0,164.0
5760,42.270491,-71.110188,1.0,167.0
5761,42.27178,-71.110406,1.0,225.0
5762,42.27298,-71.109962,1.0,101.0
5763,42.272904,-71.110803,1.0,130.0
5764,42.272035,-71.111292,7.0,322.0
5765,42.275136,-71.110473,2.0,108.0
5766,42.275456,-71.107733,2.0,386.0
5767,42.276906,-71.105632,2.0,128.0
5768,42.274838,-71.106324,1.0,175.0
5769,42.272009,-71.107012,2.0,160.0
5770,42.271394,-71.105204,2.0,302.0
5771,42.270689,-71.107572,1.0,48.0
5772,42.269677,-71.106282,2.0,35.0
5773,42.269274,-71.105918,1.0,33.0
5774,42.268548,-71.105182,2.0,106.0
5775,42.270272,-71.102702,1.0,227.0
5776,42.267462,-71.102749,2.0,61.0
5777,42.266251,-71.102603,1.0,73.0
5778,42.267449,-71.101961,1.0,32.0
5779,42.26866,-71.101901,1.0,75.0
5780,42.26897,-71.101619,1.0,56.0
5781,42.269373,-71.101254,1.0,65.0
5782,42.268824,-71.099748,2.0,422.0
5783,42.269878,-71.098771,2.0,207.0
5784,42.26951,-71.099582,1.0,71.0
5785,42.271666,-71.098326,2.0,77.0
5786,42.272965,-71.098658,1.0,495.0
5787,42.271709,-71.099496,1.0,79.0
5788,42.271102,-71.103602,1.0,119.0
5789,42.271626,-71.103013,2.0,55.0
5790,42.273016,-71.101805,1.0,47.0
5792,42.273896,-71.102076,2.0,161.0
5794,42.277327,-71.101913,2.0,229.0
5795,42.276685,-71.09808,1.0,78.0
5801,42.280385,-71.097193,7.0,611.1
5802,42.279196,-71.096716,1.0,50.0
5803,42.279142,-71.095925,1.0,101.0
5804,42.281684,-71.09715,2.0,89.0
5805,42.281759,-71.096025,1.0,64.0
5806,42.280925,-71.095364,1.0,30.0
5807,42.280448,-71.094836,1.0,35.0
5808,42.281229,-71.094951,2.0,126.0
5809,42.281121,-71.093587,1.0,96.0
5810,42.280491,-71.093677,1.0,53.0
5813,42.283526,-71.095292,1.0,61.0
5815,42.335234,-71.144464,1.0,46.0
5816,42.334586,-71.146133,2.0,106.0
5817,42.334825,-71.150626,1.0,123.0
5818,42.33325,-71.146864,2.0,186.0
5819,42.333606,-71.148292,2.0,239.0
5820,42.333006,-71.149011,1.0,173.0
5821,42.331791,-71.148696,2.0,452.0
5822,42.332843,-71.14781,1.0,93.0
5823,42.334409,-71.149136,2.0,117.0
5824,42.333915,-71.150366,3.0,696.9000000000001
5825,42.332355,-71.15298,1.0,50.0
5826,42.33175,-71.15198,3.0,204.0
5827,42.331045,-71.150889,2.0,352.0
5828,42.330681,-71.152747,1.0,31.0
5829,42.33018,-71.153035,3.0,86.1
5830,42.329214,-71.154142,2.0,87.0
5831,42.328257,-71.155906,1.0,205.0
5841,42.259947,-71.097753,2.0,41.0
5842,42.260546,-71.098496,1.0,75.0
5843,42.260906,-71.098936,1.0,31.0
5844,42.262106,-71.097686,1.0,25.0
5845,42.26228,-71.097501,1.0,85.0
5846,42.262522,-71.097242,1.0,28.0
5847,42.262901,-71.096821,1.0,127.0
5848,42.261891,-71.096614,2.0,63.0
5849,42.261303,-71.096345,1.0,104.0
5850,42.260874,-71.096572,2.0,87.0
5851,42.26096,-71.097349,1.0,148.0
5852,42.357558,-71.150736,1.0,265.0
5853,42.357178,-71.149219,1.0,62.0
5854,42.360656,-71.145157,1.0,382.0
5855,42.360747,-71.14359,1.0,61.0
5856,42.360697,-71.14249,1.0,59.0
5857,42.36057,-71.140839,2.0,335.0
5858,42.360775,-71.144147,2.0,474.0
5859,42.36057,-71.140839,1.0,57.0
5860,42.36011,-71.141841,2.0,78.0
5861,42.36145,-71.141975,6.0,967.1999999999999
5862,42.361314,-71.140957,1.0,114.0
5863,42.361165,-71.141313,1.0,71.0
5864,42.362519,-71.140289,2.0,165.0
5865,42.362433,-71.140698,1.0,157.0
5866,42.361269,-71.14268,2.0,128.0
5867,42.362785,-71.142744,1.0,286.0
5868,42.363783,-71.137559,6.0,408.0
5869,42.364331,-71.136619,2.0,92.0
5870,42.36529,-71.133468,1.0,128.0
5871,42.362952,-71.134805,1.0,1457.0
5872,42.363389,-71.133712,1.0,95.0
